GeoUID,Type,Region Name,Area (sq km),Population ,Dwellings ,Households ,v_CA16_1355: Total - Language spoken most often at home for the total population excluding institutional residents - 100% data,v_CA16_1364: English,v_CA16_2060: Cantonese,v_CA16_2066: Mandarin,v_CA16_2153: English and non-official language,v_CA16_1916: Punjabi (Panjabi),v_CA16_1937: Persian (Farsi),v_CA16_1973: Korean,"v_CA16_1727: Tagalog (Pilipino, Filipino)"
59150696002,DB,Vancouver,0.03207,250,84,79,x,x,x,x,x,x,x,x,x
59150697001,DB,Vancouver,0.03237,288,118,109,x,x,x,x,x,x,x,x,x
59150697002,DB,Vancouver,0.03219,175,76,71,x,x,x,x,x,x,x,x,x
59150697003,DB,Vancouver,0.03341,211,83,75,x,x,x,x,x,x,x,x,x
59150698001,DB,Vancouver,0.01428,107,42,39,x,x,x,x,x,x,x,x,x
59150698002,DB,Vancouver,0.0151,98,39,31,x,x,x,x,x,x,x,x,x
59150698003,DB,Vancouver,0.03825,293,121,103,x,x,x,x,x,x,x,x,x
59150698004,DB,Vancouver,0.01139,74,39,33,x,x,x,x,x,x,x,x,x
59150699001,DB,Vancouver,0.01418,116,46,42,x,x,x,x,x,x,x,x,x
59150699002,DB,Vancouver,0.00929,53,26,20,x,x,x,x,x,x,x,x,x
59150699003,DB,Vancouver,0.01284,116,48,45,x,x,x,x,x,x,x,x,x
59150699004,DB,Vancouver,0.04262,0,0,0,x,x,x,x,x,x,x,x,x
59150699005,DB,Vancouver,0.00879,30,19,17,x,x,x,x,x,x,x,x,x
59150699006,DB,Vancouver,0.01448,86,37,34,x,x,x,x,x,x,x,x,x
59150699007,DB,Vancouver,0.01452,88,34,31,x,x,x,x,x,x,x,x,x
59150700001,DB,Vancouver,0.01705,146,61,55,x,x,x,x,x,x,x,x,x
59150700004,DB,Vancouver,0.03401,110,39,35,x,x,x,x,x,x,x,x,x
59150700005,DB,Vancouver,0.01946,125,45,40,x,x,x,x,x,x,x,x,x
59150700006,DB,Vancouver,0.0141,122,43,39,x,x,x,x,x,x,x,x,x
59150700007,DB,Vancouver,0.02861,5,2,2,x,x,x,x,x,x,x,x,x
59150701001,DB,Vancouver,0.01698,104,45,41,x,x,x,x,x,x,x,x,x
59150701002,DB,Vancouver,0.01741,112,53,52,x,x,x,x,x,x,x,x,x
59150701003,DB,Vancouver,0.01441,77,37,27,x,x,x,x,x,x,x,x,x
59150701004,DB,Vancouver,0.0142,112,50,46,x,x,x,x,x,x,x,x,x
59150701005,DB,Vancouver,0.01975,125,56,47,x,x,x,x,x,x,x,x,x
59150702001,DB,Vancouver,0.01703,371,172,162,x,x,x,x,x,x,x,x,x
59150702002,DB,Vancouver,0.01448,112,46,45,x,x,x,x,x,x,x,x,x
59150703001,DB,Vancouver,0.01954,153,66,56,x,x,x,x,x,x,x,x,x
59150703002,DB,Vancouver,0.01995,159,58,51,x,x,x,x,x,x,x,x,x
59150703003,DB,Vancouver,0.01958,161,65,56,x,x,x,x,x,x,x,x,x
59150704001,DB,Vancouver,0.00412,16,13,11,x,x,x,x,x,x,x,x,x
59150704002,DB,Vancouver,0.00322,33,13,11,x,x,x,x,x,x,x,x,x
59150704003,DB,Vancouver,0.01619,115,52,49,x,x,x,x,x,x,x,x,x
59150704004,DB,Vancouver,0.01616,104,51,49,x,x,x,x,x,x,x,x,x
59150704005,DB,Vancouver,0.01438,105,39,38,x,x,x,x,x,x,x,x,x
59150704006,DB,Vancouver,0.01954,175,60,57,x,x,x,x,x,x,x,x,x
59150704007,DB,Vancouver,0.01399,81,34,31,x,x,x,x,x,x,x,x,x
59150705001,DB,Vancouver,0.00422,0,0,0,x,x,x,x,x,x,x,x,x
59150705002,DB,Vancouver,0.01579,277,182,181,x,x,x,x,x,x,x,x,x
59150705003,DB,Vancouver,0.01659,167,98,96,x,x,x,x,x,x,x,x,x
59150705004,DB,Vancouver,0.00439,10,6,6,x,x,x,x,x,x,x,x,x
59150705005,DB,Vancouver,0.01472,131,33,33,x,x,x,x,x,x,x,x,x
59150706001,DB,Vancouver,0.00439,0,2,2,x,x,x,x,x,x,x,x,x
59150706002,DB,Vancouver,0.01607,316,182,175,x,x,x,x,x,x,x,x,x
59150707001,DB,Vancouver,0.01186,100,57,54,x,x,x,x,x,x,x,x,x
59150707002,DB,Vancouver,0.01478,304,185,178,x,x,x,x,x,x,x,x,x
59150708005,DB,Vancouver,0.01413,245,164,162,x,x,x,x,x,x,x,x,x
59150708006,DB,Vancouver,0.00734,74,31,28,x,x,x,x,x,x,x,x,x
59150708007,DB,Vancouver,0.01396,0,0,0,x,x,x,x,x,x,x,x,x
59150708008,DB,Vancouver,0.0158,44,12,12,x,x,x,x,x,x,x,x,x
59150708012,DB,Vancouver,0.00214,0,0,0,x,x,x,x,x,x,x,x,x
59150708013,DB,Vancouver,0.03619,267,87,87,x,x,x,x,x,x,x,x,x
59150708014,DB,Vancouver,0.00679,0,0,0,x,x,x,x,x,x,x,x,x
59150708015,DB,Vancouver,0.0088,268,136,133,x,x,x,x,x,x,x,x,x
59150709001,DB,Vancouver,0.00454,65,42,41,x,x,x,x,x,x,x,x,x
59150709002,DB,Vancouver,0.00884,0,0,0,x,x,x,x,x,x,x,x,x
59150709003,DB,Vancouver,0.0145,147,102,99,x,x,x,x,x,x,x,x,x
59150709004,DB,Vancouver,0.0047,0,0,0,x,x,x,x,x,x,x,x,x
59150709005,DB,Vancouver,0.0042,0,0,0,x,x,x,x,x,x,x,x,x
59150709006,DB,Vancouver,0.01533,250,149,144,x,x,x,x,x,x,x,x,x
59150709007,DB,Vancouver,0.01589,312,139,135,x,x,x,x,x,x,x,x,x
59150709008,DB,Vancouver,0.00438,70,46,46,x,x,x,x,x,x,x,x,x
59150709010,DB,Vancouver,0.001,0,0,0,x,x,x,x,x,x,x,x,x
59150709011,DB,Vancouver,0.0152,150,88,86,x,x,x,x,x,x,x,x,x
59150709012,DB,Vancouver,0.02058,0,0,0,x,x,x,x,x,x,x,x,x
59150709013,DB,Vancouver,0.00804,151,100,100,x,x,x,x,x,x,x,x,x
59150709017,DB,Vancouver,0.00873,180,96,94,x,x,x,x,x,x,x,x,x
59150709018,DB,Vancouver,0.00973,280,110,105,x,x,x,x,x,x,x,x,x
59150710001,DB,Vancouver,0.0091,211,123,118,x,x,x,x,x,x,x,x,x
59150710002,DB,Vancouver,0.01568,63,33,29,x,x,x,x,x,x,x,x,x
59150710003,DB,Vancouver,0.0135,114,45,41,x,x,x,x,x,x,x,x,x
59150710004,DB,Vancouver,0.01371,106,55,44,x,x,x,x,x,x,x,x,x
59150710005,DB,Vancouver,0.01569,112,56,50,x,x,x,x,x,x,x,x,x
59150711002,DB,Vancouver,0.00521,166,97,94,x,x,x,x,x,x,x,x,x
59150711004,DB,Vancouver,0.01308,99,59,58,x,x,x,x,x,x,x,x,x
59150711005,DB,Vancouver,0.01431,239,159,159,x,x,x,x,x,x,x,x,x
59150711006,DB,Vancouver,0.00744,44,54,28,x,x,x,x,x,x,x,x,x
59150711007,DB,Vancouver,0.00773,62,40,39,x,x,x,x,x,x,x,x,x
59150711010,DB,Vancouver,0.01165,412,223,217,x,x,x,x,x,x,x,x,x
59150711011,DB,Vancouver,0.00954,10,4,4,x,x,x,x,x,x,x,x,x
59150712001,DB,Vancouver,0.01444,203,114,110,x,x,x,x,x,x,x,x,x
59150712002,DB,Vancouver,0.01504,168,103,93,x,x,x,x,x,x,x,x,x
59150712003,DB,Vancouver,0.0149,101,76,71,x,x,x,x,x,x,x,x,x
59150713001,DB,Vancouver,0.0063,36,18,18,x,x,x,x,x,x,x,x,x
59150713002,DB,Vancouver,0.01409,219,148,145,x,x,x,x,x,x,x,x,x
59150713003,DB,Vancouver,0.04343,113,69,66,x,x,x,x,x,x,x,x,x
59150713004,DB,Vancouver,0.00649,102,66,66,x,x,x,x,x,x,x,x,x
59150714001,DB,Vancouver,0.01429,245,154,147,x,x,x,x,x,x,x,x,x
59150715001,DB,Vancouver,0.01434,218,123,123,x,x,x,x,x,x,x,x,x
59150715002,DB,Vancouver,0.01396,258,190,179,x,x,x,x,x,x,x,x,x
59150716001,DB,Vancouver,0.01417,212,134,131,x,x,x,x,x,x,x,x,x
59150716002,DB,Vancouver,0.01462,216,169,154,x,x,x,x,x,x,x,x,x
59150717001,DB,Vancouver,0.01431,199,125,117,x,x,x,x,x,x,x,x,x
59150717002,DB,Vancouver,0.01475,161,94,83,x,x,x,x,x,x,x,x,x
59150718001,DB,Vancouver,0.01401,308,158,150,x,x,x,x,x,x,x,x,x
59150718002,DB,Vancouver,0.01407,225,148,139,x,x,x,x,x,x,x,x,x
59150719001,DB,Vancouver,0.01424,239,158,147,x,x,x,x,x,x,x,x,x
59150719002,DB,Vancouver,0.01421,191,140,136,x,x,x,x,x,x,x,x,x
59150720001,DB,Vancouver,0.07583,559,418,376,x,x,x,x,x,x,x,x,x
59150721001,DB,Vancouver,0.01436,197,128,117,x,x,x,x,x,x,x,x,x
59150721002,DB,Vancouver,0.01476,236,167,157,x,x,x,x,x,x,x,x,x
59150722001,DB,Vancouver,0.01462,238,147,135,x,x,x,x,x,x,x,x,x
59150722002,DB,Vancouver,0.01466,243,148,137,x,x,x,x,x,x,x,x,x
59150723001,DB,Vancouver,0.01538,148,69,66,x,x,x,x,x,x,x,x,x
59150723002,DB,Vancouver,0.01553,186,108,106,x,x,x,x,x,x,x,x,x
59150723003,DB,Vancouver,0.01389,113,53,47,x,x,x,x,x,x,x,x,x
59150724001,DB,Vancouver,0.01568,107,52,49,x,x,x,x,x,x,x,x,x
59150724002,DB,Vancouver,0.01392,118,60,58,x,x,x,x,x,x,x,x,x
59150724003,DB,Vancouver,0.01364,100,45,38,x,x,x,x,x,x,x,x,x
59150724004,DB,Vancouver,0.01349,142,56,50,x,x,x,x,x,x,x,x,x
59150725001,DB,Vancouver,0.01417,112,55,52,x,x,x,x,x,x,x,x,x
59150725002,DB,Vancouver,0.01467,116,60,54,x,x,x,x,x,x,x,x,x
59150725003,DB,Vancouver,0.01387,130,55,49,x,x,x,x,x,x,x,x,x
59150725004,DB,Vancouver,0.01392,137,68,57,x,x,x,x,x,x,x,x,x
59150726001,DB,Vancouver,0.01527,91,49,42,x,x,x,x,x,x,x,x,x
59150726002,DB,Vancouver,0.01339,103,51,47,x,x,x,x,x,x,x,x,x
59150726003,DB,Vancouver,0.01364,146,55,52,x,x,x,x,x,x,x,x,x
59150726004,DB,Vancouver,0.0141,138,60,54,x,x,x,x,x,x,x,x,x
59150727001,DB,Vancouver,0.01483,137,55,53,x,x,x,x,x,x,x,x,x
59150727002,DB,Vancouver,0.01425,115,62,51,x,x,x,x,x,x,x,x,x
59150727003,DB,Vancouver,0.01347,130,65,62,x,x,x,x,x,x,x,x,x
59150727004,DB,Vancouver,0.0328,93,53,47,x,x,x,x,x,x,x,x,x
59150727005,DB,Vancouver,0.00294,0,0,0,x,x,x,x,x,x,x,x,x
59150728003,DB,Vancouver,0.01309,86,29,29,x,x,x,x,x,x,x,x,x
59150728004,DB,Vancouver,0.0106,33,16,15,x,x,x,x,x,x,x,x,x
59150728005,DB,Vancouver,0.01936,331,170,168,x,x,x,x,x,x,x,x,x
59150729001,DB,Vancouver,0.01373,117,41,39,x,x,x,x,x,x,x,x,x
59150729002,DB,Vancouver,0.01423,94,41,37,x,x,x,x,x,x,x,x,x
59150729003,DB,Vancouver,0.01418,93,39,33,x,x,x,x,x,x,x,x,x
59150729004,DB,Vancouver,0.01453,95,41,36,x,x,x,x,x,x,x,x,x
59150729005,DB,Vancouver,0.01438,167,64,63,x,x,x,x,x,x,x,x,x
59150729006,DB,Vancouver,0.014,163,69,68,x,x,x,x,x,x,x,x,x
59150730001,DB,Vancouver,0.01403,54,24,19,x,x,x,x,x,x,x,x,x
59150730002,DB,Vancouver,0.01428,101,37,34,x,x,x,x,x,x,x,x,x
59150730003,DB,Vancouver,0.01456,108,44,36,x,x,x,x,x,x,x,x,x
59150730004,DB,Vancouver,0.01421,100,46,43,x,x,x,x,x,x,x,x,x
59150730005,DB,Vancouver,0.01475,90,33,31,x,x,x,x,x,x,x,x,x
59150731001,DB,Vancouver,0.01779,176,77,72,x,x,x,x,x,x,x,x,x
59150731002,DB,Vancouver,0.0173,199,85,81,x,x,x,x,x,x,x,x,x
59150731003,DB,Vancouver,0.01404,91,37,33,x,x,x,x,x,x,x,x,x
59150731004,DB,Vancouver,0.01424,84,39,36,x,x,x,x,x,x,x,x,x
59150731005,DB,Vancouver,0.01407,96,37,33,x,x,x,x,x,x,x,x,x
59150732001,DB,Vancouver,0.01716,109,41,36,x,x,x,x,x,x,x,x,x
59150732002,DB,Vancouver,0.01393,73,31,28,x,x,x,x,x,x,x,x,x
59150732003,DB,Vancouver,0.01756,157,55,47,x,x,x,x,x,x,x,x,x
59150732004,DB,Vancouver,0.01739,87,46,40,x,x,x,x,x,x,x,x,x
59150732005,DB,Vancouver,0.01043,60,31,26,x,x,x,x,x,x,x,x,x
59150733001,DB,Vancouver,0.01415,94,40,34,x,x,x,x,x,x,x,x,x
59150733002,DB,Vancouver,0.01427,85,33,30,x,x,x,x,x,x,x,x,x
59150733003,DB,Vancouver,0.01458,85,32,30,x,x,x,x,x,x,x,x,x
59150733004,DB,Vancouver,0.00842,46,19,14,x,x,x,x,x,x,x,x,x
59150733005,DB,Vancouver,0.00849,65,24,22,x,x,x,x,x,x,x,x,x
59150733006,DB,Vancouver,0.01431,106,48,40,x,x,x,x,x,x,x,x,x
59150733007,DB,Vancouver,0.01423,82,32,31,x,x,x,x,x,x,x,x,x
59150734001,DB,Vancouver,0.02064,202,78,74,x,x,x,x,x,x,x,x,x
59150734002,DB,Vancouver,0.0191,170,80,75,x,x,x,x,x,x,x,x,x
59150734003,DB,Vancouver,0.02126,159,68,62,x,x,x,x,x,x,x,x,x
59150734004,DB,Vancouver,0.0171,117,44,41,x,x,x,x,x,x,x,x,x
59150734005,DB,Vancouver,0.01518,110,44,40,x,x,x,x,x,x,x,x,x
59150735002,DB,Vancouver,0.01759,97,52,44,x,x,x,x,x,x,x,x,x
59150735003,DB,Vancouver,0.01744,59,17,15,x,x,x,x,x,x,x,x,x
59150735004,DB,Vancouver,0.01395,92,32,31,x,x,x,x,x,x,x,x,x
59150735006,DB,Vancouver,0.0236,73,46,39,x,x,x,x,x,x,x,x,x
59150735008,DB,Vancouver,0.01436,43,18,15,x,x,x,x,x,x,x,x,x
59150735009,DB,Vancouver,0.0118,130,71,70,x,x,x,x,x,x,x,x,x
59150735012,DB,Vancouver,0.00966,81,44,42,x,x,x,x,x,x,x,x,x
59150735013,DB,Vancouver,0.01032,46,18,17,x,x,x,x,x,x,x,x,x
59150736001,DB,Vancouver,0.01484,98,46,44,x,x,x,x,x,x,x,x,x
59150736002,DB,Vancouver,0.01768,105,32,31,x,x,x,x,x,x,x,x,x
59150736004,DB,Vancouver,0.01431,102,35,33,x,x,x,x,x,x,x,x,x
59150736005,DB,Vancouver,0.01428,68,27,25,x,x,x,x,x,x,x,x,x
59150736006,DB,Vancouver,0.014,110,37,36,x,x,x,x,x,x,x,x,x
59150736008,DB,Vancouver,0.01108,70,34,34,x,x,x,x,x,x,x,x,x
59150736009,DB,Vancouver,0.01368,0,1,1,x,x,x,x,x,x,x,x,x
59150736010,DB,Vancouver,0.01385,0,0,0,x,x,x,x,x,x,x,x,x
59150736011,DB,Vancouver,0.0136,101,44,40,x,x,x,x,x,x,x,x,x
59150736012,DB,Vancouver,0.00371,48,20,20,x,x,x,x,x,x,x,x,x
59150737001,DB,Vancouver,0.01422,119,55,49,x,x,x,x,x,x,x,x,x
59150737002,DB,Vancouver,0.00987,91,29,27,x,x,x,x,x,x,x,x,x
59150737003,DB,Vancouver,0.0088,78,27,21,x,x,x,x,x,x,x,x,x
59150737004,DB,Vancouver,0.01484,115,44,39,x,x,x,x,x,x,x,x,x
59150737005,DB,Vancouver,0.00813,63,23,18,x,x,x,x,x,x,x,x,x
59150738001,DB,Vancouver,0.0335,292,112,109,x,x,x,x,x,x,x,x,x
59150738002,DB,Vancouver,0.00752,47,17,16,x,x,x,x,x,x,x,x,x
59150738007,DB,Vancouver,0.01379,106,40,39,x,x,x,x,x,x,x,x,x
59150738008,DB,Vancouver,0.00662,48,17,15,x,x,x,x,x,x,x,x,x
59150739001,DB,Vancouver,0.01445,98,38,36,x,x,x,x,x,x,x,x,x
59150739002,DB,Vancouver,0.01416,105,38,36,x,x,x,x,x,x,x,x,x
59150739003,DB,Vancouver,0.01429,110,43,37,x,x,x,x,x,x,x,x,x
59150739004,DB,Vancouver,0.01434,97,38,37,x,x,x,x,x,x,x,x,x
59150740006,DB,Vancouver,0.05955,467,216,187,x,x,x,x,x,x,x,x,x
59150741001,DB,Vancouver,0.02758,167,76,69,x,x,x,x,x,x,x,x,x
59150741002,DB,Vancouver,0.02734,240,102,100,x,x,x,x,x,x,x,x,x
59150741003,DB,Vancouver,0.01088,80,29,25,x,x,x,x,x,x,x,x,x
59150741004,DB,Vancouver,0.01315,10,4,3,x,x,x,x,x,x,x,x,x
59150742001,DB,Vancouver,0.03013,168,100,91,x,x,x,x,x,x,x,x,x
59150742002,DB,Vancouver,0.02785,179,78,70,x,x,x,x,x,x,x,x,x
59150742003,DB,Vancouver,0.02692,270,153,149,x,x,x,x,x,x,x,x,x
59150743007,DB,Vancouver,0.02834,228,92,78,x,x,x,x,x,x,x,x,x
59150743008,DB,Vancouver,0.05954,352,175,158,x,x,x,x,x,x,x,x,x
59150744001,DB,Vancouver,0.01535,203,104,99,x,x,x,x,x,x,x,x,x
59150744002,DB,Vancouver,0.0138,117,57,53,x,x,x,x,x,x,x,x,x
59150744003,DB,Vancouver,0.0136,138,60,55,x,x,x,x,x,x,x,x,x
59150745001,DB,Vancouver,0.01388,117,49,44,x,x,x,x,x,x,x,x,x
59150745002,DB,Vancouver,0.01472,128,46,40,x,x,x,x,x,x,x,x,x
59150745003,DB,Vancouver,0.01492,88,39,35,x,x,x,x,x,x,x,x,x
59150745004,DB,Vancouver,0.01418,124,47,44,x,x,x,x,x,x,x,x,x
59150745005,DB,Vancouver,0.01402,136,51,49,x,x,x,x,x,x,x,x,x
59150746001,DB,Vancouver,0.01393,88,46,39,x,x,x,x,x,x,x,x,x
59150746003,DB,Vancouver,0.01051,77,35,34,x,x,x,x,x,x,x,x,x
59150746007,DB,Vancouver,0.02655,221,108,99,x,x,x,x,x,x,x,x,x
59150746008,DB,Vancouver,0.01337,108,45,44,x,x,x,x,x,x,x,x,x
59150747001,DB,Vancouver,0.01483,0,0,0,x,x,x,x,x,x,x,x,x
59150747002,DB,Vancouver,0.0149,18,7,7,x,x,x,x,x,x,x,x,x
59150747003,DB,Vancouver,0.01399,182,98,95,x,x,x,x,x,x,x,x,x
59150747006,DB,Vancouver,0.0431,152,79,78,x,x,x,x,x,x,x,x,x
59150748001,DB,Vancouver,0.01211,106,61,54,x,x,x,x,x,x,x,x,x
59150748002,DB,Vancouver,0.01414,178,91,83,x,x,x,x,x,x,x,x,x
59150748003,DB,Vancouver,0.0148,252,135,117,x,x,x,x,x,x,x,x,x
59150749001,DB,Vancouver,0.01451,0,1,0,x,x,x,x,x,x,x,x,x
59150749002,DB,Vancouver,0.01455,0,0,0,x,x,x,x,x,x,x,x,x
59150749003,DB,Vancouver,0.02424,0,0,0,x,x,x,x,x,x,x,x,x
59150749004,DB,Vancouver,0.01456,221,154,129,x,x,x,x,x,x,x,x,x
59150749005,DB,Vancouver,0.03283,49,24,24,x,x,x,x,x,x,x,x,x
59150749006,DB,Vancouver,0.01412,247,157,154,x,x,x,x,x,x,x,x,x
59150750002,DB,Vancouver,0.0078,134,0,0,x,x,x,x,x,x,x,x,x
59150750004,DB,Vancouver,0.00668,0,0,0,x,x,x,x,x,x,x,x,x
59150750005,DB,Vancouver,0.00863,0,0,0,x,x,x,x,x,x,x,x,x
59150750008,DB,Vancouver,0.02103,0,0,0,x,x,x,x,x,x,x,x,x
59150750009,DB,Vancouver,0.01062,0,0,0,x,x,x,x,x,x,x,x,x
59150750011,DB,Vancouver,0.0142,246,165,162,x,x,x,x,x,x,x,x,x
59150750013,DB,Vancouver,0.01648,102,64,63,x,x,x,x,x,x,x,x,x
59150750016,DB,Vancouver,0.01987,77,0,0,x,x,x,x,x,x,x,x,x
59150750017,DB,Vancouver,0.03534,279,169,158,x,x,x,x,x,x,x,x,x
59150750021,DB,Vancouver,0.00302,0,0,0,x,x,x,x,x,x,x,x,x
59150750024,DB,Vancouver,0.00178,0,0,0,x,x,x,x,x,x,x,x,x
59150750025,DB,Vancouver,0.00423,0,0,0,x,x,x,x,x,x,x,x,x
59150750026,DB,Vancouver,0.00113,0,0,0,x,x,x,x,x,x,x,x,x
59150750030,DB,Vancouver,0.72993,0,1,1,x,x,x,x,x,x,x,x,x
59150750031,DB,Vancouver,0.01229,0,0,0,x,x,x,x,x,x,x,x,x
59150750032,DB,Vancouver,0.01308,0,1,1,x,x,x,x,x,x,x,x,x
59150751001,DB,Vancouver,0.01126,362,157,141,x,x,x,x,x,x,x,x,x
59150751004,DB,Vancouver,0.02299,0,0,0,x,x,x,x,x,x,x,x,x
59150751006,DB,Vancouver,0.05182,0,0,0,x,x,x,x,x,x,x,x,x
59150751007,DB,Vancouver,0.04262,100,79,76,x,x,x,x,x,x,x,x,x
59150751009,DB,Vancouver,0.00605,0,0,0,x,x,x,x,x,x,x,x,x
59150751010,DB,Vancouver,0.01004,0,0,0,x,x,x,x,x,x,x,x,x
59150751011,DB,Vancouver,0.00997,0,0,0,x,x,x,x,x,x,x,x,x
59150751012,DB,Vancouver,0.01003,0,0,0,x,x,x,x,x,x,x,x,x
59150751013,DB,Vancouver,0.01803,0,0,0,x,x,x,x,x,x,x,x,x
59150751014,DB,Vancouver,0.02089,0,0,0,x,x,x,x,x,x,x,x,x
59150751018,DB,Vancouver,0.00241,0,0,0,x,x,x,x,x,x,x,x,x
59150751020,DB,Vancouver,0.12796,0,0,0,x,x,x,x,x,x,x,x,x
59150751021,DB,Vancouver,0.09573,0,0,0,x,x,x,x,x,x,x,x,x
59150751022,DB,Vancouver,0.03449,320,141,131,x,x,x,x,x,x,x,x,x
59150751023,DB,Vancouver,0.34822,0,2,1,x,x,x,x,x,x,x,x,x
59150751024,DB,Vancouver,0.04707,0,0,0,x,x,x,x,x,x,x,x,x
59150751025,DB,Vancouver,0.00469,0,0,0,x,x,x,x,x,x,x,x,x
59150751026,DB,Vancouver,0.00878,0,0,0,x,x,x,x,x,x,x,x,x
59150752001,DB,Vancouver,0.01394,102,48,41,x,x,x,x,x,x,x,x,x
59150752002,DB,Vancouver,0.01307,101,44,41,x,x,x,x,x,x,x,x,x
59150752003,DB,Vancouver,0.01282,97,50,38,x,x,x,x,x,x,x,x,x
59150753001,DB,Vancouver,0.01432,108,54,46,x,x,x,x,x,x,x,x,x
59150753002,DB,Vancouver,0.01394,163,76,70,x,x,x,x,x,x,x,x,x
59150754001,DB,Vancouver,0.01421,194,135,118,x,x,x,x,x,x,x,x,x
59150754002,DB,Vancouver,0.01424,101,43,41,x,x,x,x,x,x,x,x,x
59150754003,DB,Vancouver,0.01437,161,89,81,x,x,x,x,x,x,x,x,x
59150755001,DB,Vancouver,0.05163,779,454,413,x,x,x,x,x,x,x,x,x
59150756001,DB,Vancouver,0.01012,71,28,24,x,x,x,x,x,x,x,x,x
59150756002,DB,Vancouver,0.0141,132,81,52,x,x,x,x,x,x,x,x,x
59150757001,DB,Vancouver,0.01798,275,163,131,x,x,x,x,x,x,x,x,x
59150757002,DB,Vancouver,0.0193,308,237,206,x,x,x,x,x,x,x,x,x
59150757005,DB,Vancouver,0.01241,0,0,0,x,x,x,x,x,x,x,x,x
59150757006,DB,Vancouver,0.01997,540,326,294,x,x,x,x,x,x,x,x,x
59150757007,DB,Vancouver,0.00359,0,0,0,x,x,x,x,x,x,x,x,x
59150757008,DB,Vancouver,0.00553,0,0,0,x,x,x,x,x,x,x,x,x
59150758001,DB,Vancouver,0.02731,499,261,254,x,x,x,x,x,x,x,x,x
59150759001,DB,Vancouver,0.01812,93,22,22,x,x,x,x,x,x,x,x,x
59150759002,DB,Vancouver,0.01548,222,40,33,x,x,x,x,x,x,x,x,x
59150759003,DB,Vancouver,0.01552,163,53,46,x,x,x,x,x,x,x,x,x
59150760004,DB,Vancouver,0.015,346,228,219,x,x,x,x,x,x,x,x,x
59150760005,DB,Vancouver,0.0162,231,71,68,x,x,x,x,x,x,x,x,x
59150761003,DB,Vancouver,0.01687,266,55,42,x,x,x,x,x,x,x,x,x
59150761004,DB,Vancouver,0.01808,378,173,149,x,x,x,x,x,x,x,x,x
59150762002,DB,Vancouver,0.0129,164,100,100,x,x,x,x,x,x,x,x,x
59150762003,DB,Vancouver,0.01154,20,0,0,x,x,x,x,x,x,x,x,x
59150762005,DB,Vancouver,0.01391,139,67,64,x,x,x,x,x,x,x,x,x
59150762006,DB,Vancouver,0.01464,167,173,146,x,x,x,x,x,x,x,x,x
59150762007,DB,Vancouver,0.02581,295,211,207,x,x,x,x,x,x,x,x,x
59150763003,DB,Vancouver,0.0162,280,111,103,x,x,x,x,x,x,x,x,x
59150763004,DB,Vancouver,0.0142,95,96,85,x,x,x,x,x,x,x,x,x
59150777001,DB,Vancouver,0.01556,1212,658,622,x,x,x,x,x,x,x,x,x
59150779001,DB,Vancouver,0.01673,987,652,589,x,x,x,x,x,x,x,x,x
59150780004,DB,Vancouver,0.01582,782,520,479,x,x,x,x,x,x,x,x,x
59150780005,DB,Vancouver,0.01661,1031,704,635,x,x,x,x,x,x,x,x,x
59150780006,DB,Vancouver,0.01693,189,148,124,x,x,x,x,x,x,x,x,x
59150780007,DB,Vancouver,0.01713,304,224,223,x,x,x,x,x,x,x,x,x
59150782001,DB,Vancouver,0.01626,464,338,301,x,x,x,x,x,x,x,x,x
59150784002,DB,Vancouver,0.01699,642,442,400,x,x,x,x,x,x,x,x,x
59150785006,DB,Vancouver,0.01504,947,741,684,x,x,x,x,x,x,x,x,x
59150785014,DB,Vancouver,0.01314,247,192,181,x,x,x,x,x,x,x,x,x
59150785015,DB,Vancouver,0.00332,272,199,184,x,x,x,x,x,x,x,x,x
59150785017,DB,Vancouver,0.01374,400,299,276,x,x,x,x,x,x,x,x,x
59150785018,DB,Vancouver,0.00355,29,0,0,x,x,x,x,x,x,x,x,x
59150786001,DB,Vancouver,0.01713,566,366,320,x,x,x,x,x,x,x,x,x
59150787001,DB,Vancouver,0.00969,488,236,205,x,x,x,x,x,x,x,x,x
59150788001,DB,Vancouver,0.00995,204,158,141,x,x,x,x,x,x,x,x,x
59150788002,DB,Vancouver,0.01456,503,282,263,x,x,x,x,x,x,x,x,x
59150790002,DB,Vancouver,0.01387,500,294,278,x,x,x,x,x,x,x,x,x
59150790003,DB,Vancouver,0.00909,503,307,266,x,x,x,x,x,x,x,x,x
59150790004,DB,Vancouver,0.01911,179,108,101,x,x,x,x,x,x,x,x,x
59150791003,DB,Vancouver,0.01819,593,454,438,x,x,x,x,x,x,x,x,x
59150791004,DB,Vancouver,0.0001,0,0,0,x,x,x,x,x,x,x,x,x
59150792004,DB,Vancouver,0.0015,0,0,0,x,x,x,x,x,x,x,x,x
59150792005,DB,Vancouver,0.02292,855,501,489,x,x,x,x,x,x,x,x,x
59150793003,DB,Vancouver,0.02226,981,725,712,x,x,x,x,x,x,x,x,x
59150795003,DB,Vancouver,0.02288,402,289,278,x,x,x,x,x,x,x,x,x
59150795004,DB,Vancouver,0.02508,480,312,307,x,x,x,x,x,x,x,x,x
59150816001,DB,Vancouver,0.01275,318,214,207,x,x,x,x,x,x,x,x,x
59150817003,DB,Vancouver,0.02674,572,325,305,x,x,x,x,x,x,x,x,x
